"X.1","X","tag.individual.identifier","individual.local.identifier","location.lat","location.long","timestamp","data_owner","individual.identifier"
21475,21475,725539,"BC #27 Wyatt",32.268398,-111.043909,"2022-07-18 17:00:11","mollohan_baldwin","Wyatt"
21476,21476,725539,"BC #27 Wyatt",32.280262,-111.030423,"2022-07-18 19:00:51","mollohan_baldwin","Wyatt"
21477,21477,725539,"BC #27 Wyatt",32.265172,-111.011671,"2022-07-19 19:00:07","mollohan_baldwin","Wyatt"
21478,21478,725539,"BC #27 Wyatt",32.291175,-111.036635,"2022-07-20 21:00:15","mollohan_baldwin","Wyatt"
21479,21479,725539,"BC #27 Wyatt",32.27993,-111.028209,"2022-07-21 10:00:10","mollohan_baldwin","Wyatt"
21480,21480,725539,"BC #27 Wyatt",32.262844,-111.037263,"2022-07-22 12:00:11","mollohan_baldwin","Wyatt"
21481,21481,725539,"BC #27 Wyatt",32.280276,-111.040515,"2022-07-23 14:00:17","mollohan_baldwin","Wyatt"
21482,21482,725539,"BC #27 Wyatt",32.272065,-111.030026,"2022-07-24 3:00:21","mollohan_baldwin","Wyatt"
21483,21483,725539,"BC #27 Wyatt",32.263948,-111.038259,"2022-07-24 16:00:10","mollohan_baldwin","Wyatt"
21484,21484,725539,"BC #27 Wyatt",32.299507,-111.044733,"2022-07-25 5:00:14","mollohan_baldwin","Wyatt"
21485,21485,725539,"BC #27 Wyatt",32.294321,-111.039458,"2022-07-25 18:00:10","mollohan_baldwin","Wyatt"
21486,21486,725539,"BC #27 Wyatt",32.291163,-111.028621,"2022-07-25 23:02:41","mollohan_baldwin","Wyatt"
21487,21487,725539,"BC #27 Wyatt",32.266271,-111.025256,"2022-07-26 20:00:14","mollohan_baldwin","Wyatt"
21488,21488,725539,"BC #27 Wyatt",32.269808,-111.030495,"2022-07-27 9:00:10","mollohan_baldwin","Wyatt"
21489,21489,725539,"BC #27 Wyatt",32.283243,-111.029395,"2022-07-27 22:00:07","mollohan_baldwin","Wyatt"
21490,21490,725539,"BC #27 Wyatt",32.269973,-111.026547,"2022-07-28 11:00:10","mollohan_baldwin","Wyatt"
21491,21491,725539,"BC #27 Wyatt",32.27681,-111.025192,"2022-07-29 0:00:09","mollohan_baldwin","Wyatt"
21492,21492,725539,"BC #27 Wyatt",32.281697,-111.028664,"2022-07-29 13:00:14","mollohan_baldwin","Wyatt"
21493,21493,725539,"BC #27 Wyatt",32.300542,-111.045873,"2022-07-30 2:00:25","mollohan_baldwin","Wyatt"
21494,21494,725539,"BC #27 Wyatt",32.289721,-111.027516,"2022-07-30 15:00:17","mollohan_baldwin","Wyatt"
21495,21495,725539,"BC #27 Wyatt",32.277825,-111.026624,"2022-07-31 4:00:11","mollohan_baldwin","Wyatt"
21496,21496,725539,"BC #27 Wyatt",32.265379,-111.038783,"2022-07-31 17:00:08","mollohan_baldwin","Wyatt"
21497,21497,725539,"BC #27 Wyatt",32.270889,-111.042922,"2022-08-01 6:00:18","mollohan_baldwin","Wyatt"
21498,21498,725539,"BC #27 Wyatt",32.277113,-111.030644,"2022-08-01 19:00:08","mollohan_baldwin","Wyatt"
21499,21499,725539,"BC #27 Wyatt",32.279191,-111.023417,"2022-08-02 3:04:22","mollohan_baldwin","Wyatt"
21500,21500,725539,"BC #27 Wyatt",32.27676,-111.020787,"2022-08-02 8:00:10","mollohan_baldwin","Wyatt"
21501,21501,725539,"BC #27 Wyatt",32.289557,-111.036496,"2022-08-02 21:00:07","mollohan_baldwin","Wyatt"
21502,21502,725539,"BC #27 Wyatt",32.2872,-111.033537,"2022-08-03 23:00:09","mollohan_baldwin","Wyatt"
21503,21503,725539,"BC #27 Wyatt",32.267041,-111.036931,"2022-08-05 1:00:25","mollohan_baldwin","Wyatt"
21504,21504,725539,"BC #27 Wyatt",32.262392,-111.031443,"2022-08-05 14:00:26","mollohan_baldwin","Wyatt"
21505,21505,725539,"BC #27 Wyatt",32.280709,-111.025438,"2022-08-06 16:00:09","mollohan_baldwin","Wyatt"
21506,21506,725539,"BC #27 Wyatt",32.299245,-111.044321,"2022-08-07 5:00:12","mollohan_baldwin","Wyatt"
21507,21507,725539,"BC #27 Wyatt",32.279503,-111.039448,"2022-08-07 18:00:13","mollohan_baldwin","Wyatt"
21508,21508,725539,"BC #27 Wyatt",32.279517,-111.020408,"2022-08-08 7:00:17","mollohan_baldwin","Wyatt"
21509,21509,725539,"BC #27 Wyatt",32.297596,-111.040347,"2022-08-08 20:00:07","mollohan_baldwin","Wyatt"
21510,21510,725539,"BC #27 Wyatt",32.292632,-111.037955,"2022-08-09 7:00:40","mollohan_baldwin","Wyatt"
21511,21511,725539,"BC #27 Wyatt",32.290651,-111.03645,"2022-08-09 9:00:13","mollohan_baldwin","Wyatt"
21512,21512,725539,"BC #27 Wyatt",32.267528,-111.037173,"2022-08-09 22:00:25","mollohan_baldwin","Wyatt"
21513,21513,725539,"BC #27 Wyatt",32.280784,-111.02378,"2022-08-10 11:00:26","mollohan_baldwin","Wyatt"
21514,21514,725539,"BC #27 Wyatt",32.283969,-111.038256,"2022-08-11 13:00:27","mollohan_baldwin","Wyatt"
21515,21515,725539,"BC #27 Wyatt",32.27787,-111.020265,"2022-08-12 2:00:15","mollohan_baldwin","Wyatt"
21516,21516,725539,"BC #27 Wyatt",32.2802,-111.03808,"2022-08-12 15:00:10","mollohan_baldwin","Wyatt"
21517,21517,725539,"BC #27 Wyatt",32.28895,-111.028994,"2022-08-13 4:00:25","mollohan_baldwin","Wyatt"
21518,21518,725539,"BC #27 Wyatt",32.265943,-111.017852,"2022-08-13 17:00:10","mollohan_baldwin","Wyatt"
21519,21519,725539,"BC #27 Wyatt",32.267491,-111.036942,"2022-08-14 6:00:24","mollohan_baldwin","Wyatt"
21520,21520,725539,"BC #27 Wyatt",32.301567,-111.0387,"2022-08-14 19:00:10","mollohan_baldwin","Wyatt"
21521,21521,725539,"BC #27 Wyatt",32.298511,-111.042508,"2022-08-15 8:00:10","mollohan_baldwin","Wyatt"
21522,21522,725539,"BC #27 Wyatt",32.279367,-111.025393,"2022-08-15 21:00:10","mollohan_baldwin","Wyatt"
21523,21523,725539,"BC #27 Wyatt",32.27688,-111.020343,"2022-08-16 10:00:17","mollohan_baldwin","Wyatt"
21524,21524,725539,"BC #27 Wyatt",32.277183,-111.020735,"2022-08-16 11:00:40","mollohan_baldwin","Wyatt"
21525,21525,725539,"BC #27 Wyatt",32.276024,-111.023024,"2022-08-16 23:00:12","mollohan_baldwin","Wyatt"
21526,21526,725539,"BC #27 Wyatt",32.266094,-111.038097,"2022-08-17 12:00:12","mollohan_baldwin","Wyatt"
21527,21527,725539,"BC #27 Wyatt",32.288075,-111.037715,"2022-08-18 14:00:10","mollohan_baldwin","Wyatt"
21528,21528,725539,"BC #27 Wyatt",32.269315,-111.040056,"2022-08-19 16:00:11","mollohan_baldwin","Wyatt"
21529,21529,725539,"BC #27 Wyatt",32.291925,-111.035312,"2022-08-20 5:00:10","mollohan_baldwin","Wyatt"
21530,21530,725539,"BC #27 Wyatt",32.262744,-111.037261,"2022-08-20 18:00:17","mollohan_baldwin","Wyatt"
21531,21531,725539,"BC #27 Wyatt",32.266813,-111.024853,"2022-08-21 7:00:12","mollohan_baldwin","Wyatt"
21532,21532,725539,"BC #27 Wyatt",32.286719,-111.031781,"2022-08-21 20:00:06","mollohan_baldwin","Wyatt"
21533,21533,725539,"BC #27 Wyatt",32.277813,-111.024321,"2022-08-22 9:00:09","mollohan_baldwin","Wyatt"
21534,21534,725539,"BC #27 Wyatt",32.301929,-111.046888,"2022-08-22 22:00:13","mollohan_baldwin","Wyatt"
21535,21535,725539,"BC #27 Wyatt",32.288388,-111.041467,"2022-08-23 11:00:09","mollohan_baldwin","Wyatt"
21536,21536,725539,"BC #27 Wyatt",32.261862,-111.040465,"2022-08-23 15:00:39","mollohan_baldwin","Wyatt"
21537,21537,725539,"BC #27 Wyatt",32.26529,-111.034372,"2022-08-24 13:00:14","mollohan_baldwin","Wyatt"
21538,21538,725539,"BC #27 Wyatt",32.275791,-111.036533,"2022-08-25 15:00:09","mollohan_baldwin","Wyatt"
21539,21539,725539,"BC #27 Wyatt",32.272061,-111.027028,"2022-08-26 17:00:10","mollohan_baldwin","Wyatt"
21540,21540,725539,"BC #27 Wyatt",32.274537,-111.019161,"2022-08-27 6:00:13","mollohan_baldwin","Wyatt"
21541,21541,725539,"BC #27 Wyatt",32.275445,-111.01936,"2022-08-27 19:00:10","mollohan_baldwin","Wyatt"
21542,21542,725539,"BC #27 Wyatt",32.300013,-111.045402,"2022-08-28 21:00:26","mollohan_baldwin","Wyatt"
21543,21543,725539,"BC #27 Wyatt",32.281455,-111.026926,"2022-08-29 10:00:19","mollohan_baldwin","Wyatt"
21544,21544,725539,"BC #27 Wyatt",32.276362,-111.026045,"2022-08-29 23:00:20","mollohan_baldwin","Wyatt"
21545,21545,725539,"BC #27 Wyatt",32.280754,-111.03662,"2022-08-30 12:00:10","mollohan_baldwin","Wyatt"
21546,21546,725539,"BC #27 Wyatt",32.305775,-111.046763,"2022-08-30 19:00:37","mollohan_baldwin","Wyatt"
21547,21547,725539,"BC #27 Wyatt",32.299694,-111.037453,"2022-08-31 14:00:12","mollohan_baldwin","Wyatt"
21548,21548,725539,"BC #27 Wyatt",32.279437,-111.024054,"2022-09-01 3:00:18","mollohan_baldwin","Wyatt"
21549,21549,725539,"BC #27 Wyatt",32.26261,-111.039599,"2022-09-01 16:00:11","mollohan_baldwin","Wyatt"
21550,21550,725539,"BC #27 Wyatt",32.290851,-111.035971,"2022-09-03 20:00:08","mollohan_baldwin","Wyatt"
21551,21551,725539,"BC #27 Wyatt",32.305106,-111.040707,"2022-09-04 9:00:10","mollohan_baldwin","Wyatt"
21552,21552,725539,"BC #27 Wyatt",32.292707,-111.036371,"2022-09-04 22:00:09","mollohan_baldwin","Wyatt"
21553,21553,725539,"BC #27 Wyatt",32.283909,-111.039658,"2022-09-05 11:00:09","mollohan_baldwin","Wyatt"
21554,21554,725539,"BC #27 Wyatt",32.279762,-111.02779,"2022-09-06 0:00:11","mollohan_baldwin","Wyatt"
21555,21555,725539,"BC #27 Wyatt",32.277628,-111.021156,"2022-09-06 13:00:11","mollohan_baldwin","Wyatt"
21556,21556,725539,"BC #27 Wyatt",32.283684,-111.033021,"2022-09-07 15:00:10","mollohan_baldwin","Wyatt"
21557,21557,725539,"BC #27 Wyatt",32.300011,-111.042808,"2022-09-08 17:00:10","mollohan_baldwin","Wyatt"
21558,21558,725539,"BC #27 Wyatt",32.285583,-111.030694,"2022-09-09 6:00:14","mollohan_baldwin","Wyatt"
21559,21559,725539,"BC #27 Wyatt",32.265526,-111.036154,"2022-09-09 19:00:14","mollohan_baldwin","Wyatt"
21560,21560,725539,"BC #27 Wyatt",32.266752,-111.031046,"2022-09-10 8:00:11","mollohan_baldwin","Wyatt"
21561,21561,725539,"BC #27 Wyatt",32.289233,-111.026466,"2022-09-10 21:00:22","mollohan_baldwin","Wyatt"
21562,21562,725539,"BC #27 Wyatt",32.30001,-111.043787,"2022-09-11 23:00:10","mollohan_baldwin","Wyatt"
21563,21563,725539,"BC #27 Wyatt",32.277242,-111.039747,"2022-09-12 12:00:10","mollohan_baldwin","Wyatt"
21564,21564,725539,"BC #27 Wyatt",32.279079,-111.028974,"2022-09-13 1:00:10","mollohan_baldwin","Wyatt"
21565,21565,725539,"BC #27 Wyatt",32.266254,-111.036726,"2022-09-13 14:00:15","mollohan_baldwin","Wyatt"
21566,21566,725539,"BC #27 Wyatt",32.276207,-111.022001,"2022-09-14 3:01:10","mollohan_baldwin","Wyatt"
21567,21567,725539,"BC #27 Wyatt",32.28923,-111.034994,"2022-09-14 16:00:08","mollohan_baldwin","Wyatt"
21568,21568,725539,"BC #27 Wyatt",32.304384,-111.044649,"2022-09-15 5:00:11","mollohan_baldwin","Wyatt"
21569,21569,725539,"BC #27 Wyatt",32.291278,-111.037205,"2022-09-16 7:00:17","mollohan_baldwin","Wyatt"
21570,21570,725539,"BC #27 Wyatt",32.274526,-111.026691,"2022-09-16 20:00:10","mollohan_baldwin","Wyatt"
21571,21571,725539,"BC #27 Wyatt",32.28125,-111.025349,"2022-09-17 9:00:20","mollohan_baldwin","Wyatt"
21572,21572,725539,"BC #27 Wyatt",32.282365,-111.029586,"2022-09-17 22:00:09","mollohan_baldwin","Wyatt"
21573,21573,725539,"BC #27 Wyatt",32.282327,-111.029555,"2022-09-18 11:00:10","mollohan_baldwin","Wyatt"
21574,21574,725539,"BC #27 Wyatt",32.295125,-111.038473,"2022-09-19 13:00:07","mollohan_baldwin","Wyatt"
21575,21575,725539,"BC #27 Wyatt",32.274246,-111.037536,"2022-09-20 15:00:09","mollohan_baldwin","Wyatt"
21576,21576,725539,"BC #27 Wyatt",32.277293,-111.023131,"2022-09-21 4:00:15","mollohan_baldwin","Wyatt"
21577,21577,725539,"BC #27 Wyatt",32.276207,-111.021786,"2022-09-21 7:01:02","mollohan_baldwin","Wyatt"
21578,21578,725539,"BC #27 Wyatt",32.291498,-111.033395,"2022-09-22 6:00:08","mollohan_baldwin","Wyatt"
21579,21579,725539,"BC #27 Wyatt",32.282263,-111.030627,"2022-09-22 19:00:16","mollohan_baldwin","Wyatt"
21580,21580,725539,"BC #27 Wyatt",32.275855,-111.02491,"2022-09-23 8:00:23","mollohan_baldwin","Wyatt"
21581,21581,725539,"BC #27 Wyatt",32.270238,-111.016046,"2022-09-23 21:00:08","mollohan_baldwin","Wyatt"
21582,21582,725539,"BC #27 Wyatt",32.277427,-111.036877,"2022-09-24 10:00:20","mollohan_baldwin","Wyatt"
21583,21583,725539,"BC #27 Wyatt",32.287153,-111.032986,"2022-09-26 1:00:17","mollohan_baldwin","Wyatt"
21584,21584,725539,"BC #27 Wyatt",32.285735,-111.035021,"2022-09-26 14:00:12","mollohan_baldwin","Wyatt"
21585,21585,725539,"BC #27 Wyatt",32.275904,-111.026679,"2022-09-27 3:00:21","mollohan_baldwin","Wyatt"
21586,21586,725539,"BC #27 Wyatt",32.274916,-111.01947,"2022-09-27 16:00:17","mollohan_baldwin","Wyatt"
21587,21587,725539,"BC #27 Wyatt",32.278408,-111.022424,"2022-09-28 5:00:25","mollohan_baldwin","Wyatt"
21588,21588,725539,"BC #27 Wyatt",32.283277,-111.037944,"2022-09-28 11:00:38","mollohan_baldwin","Wyatt"
21589,21589,725539,"BC #27 Wyatt",32.294659,-111.031467,"2022-09-28 18:00:06","mollohan_baldwin","Wyatt"
21590,21590,725539,"BC #27 Wyatt",32.301651,-111.038962,"2022-09-29 7:00:10","mollohan_baldwin","Wyatt"
21591,21591,725539,"BC #27 Wyatt",32.280901,-111.029654,"2022-09-29 20:00:06","mollohan_baldwin","Wyatt"
21592,21592,725539,"BC #27 Wyatt",32.28142,-111.030798,"2022-09-30 9:00:11","mollohan_baldwin","Wyatt"
21593,21593,725539,"BC #27 Wyatt",32.277637,-111.024888,"2022-09-30 22:00:10","mollohan_baldwin","Wyatt"
21594,21594,725539,"BC #27 Wyatt",32.281459,-111.034897,"2022-10-01 11:00:09","mollohan_baldwin","Wyatt"
21595,21595,725539,"BC #27 Wyatt",32.297529,-111.046746,"2022-10-02 13:00:12","mollohan_baldwin","Wyatt"
21596,21596,725539,"BC #27 Wyatt",32.278919,-111.024394,"2022-10-03 2:00:25","mollohan_baldwin","Wyatt"
21597,21597,725539,"BC #27 Wyatt",32.274782,-111.017518,"2022-10-03 15:00:08","mollohan_baldwin","Wyatt"
21598,21598,725539,"BC #27 Wyatt",32.274775,-111.019069,"2022-10-04 4:00:08","mollohan_baldwin","Wyatt"
21599,21599,725539,"BC #27 Wyatt",32.276204,-111.016085,"2022-10-04 17:00:07","mollohan_baldwin","Wyatt"
21600,21600,725539,"BC #27 Wyatt",32.294449,-111.038448,"2022-10-05 6:00:26","mollohan_baldwin","Wyatt"
21601,21601,725539,"BC #27 Wyatt",32.304209,-111.046012,"2022-10-05 15:00:42","mollohan_baldwin","Wyatt"
21602,21602,725539,"BC #27 Wyatt",32.29641,-111.036481,"2022-10-05 19:00:08","mollohan_baldwin","Wyatt"
21603,21603,725539,"BC #27 Wyatt",32.289316,-111.039873,"2022-10-06 8:00:13","mollohan_baldwin","Wyatt"
21604,21604,725539,"BC #27 Wyatt",32.283819,-111.035994,"2022-10-06 21:00:09","mollohan_baldwin","Wyatt"
21605,21605,725539,"BC #27 Wyatt",32.283808,-111.036002,"2022-10-07 10:00:12","mollohan_baldwin","Wyatt"
21606,21606,725539,"BC #27 Wyatt",32.278164,-111.023261,"2022-10-07 23:00:18","mollohan_baldwin","Wyatt"
21607,21607,725539,"BC #27 Wyatt",32.276256,-111.015974,"2022-10-08 12:00:09","mollohan_baldwin","Wyatt"
21608,21608,725539,"BC #27 Wyatt",32.275032,-111.035887,"2022-10-09 14:00:25","mollohan_baldwin","Wyatt"
21609,21609,725539,"BC #27 Wyatt",32.29961,-111.043363,"2022-10-10 3:00:13","mollohan_baldwin","Wyatt"
21610,21610,725539,"BC #27 Wyatt",32.284515,-111.028603,"2022-10-10 16:00:08","mollohan_baldwin","Wyatt"
21611,21611,725539,"BC #27 Wyatt",32.280158,-111.029715,"2022-10-11 5:00:09","mollohan_baldwin","Wyatt"
21612,21612,725539,"BC #27 Wyatt",32.281072,-111.035139,"2022-10-11 18:00:11","mollohan_baldwin","Wyatt"
21613,21613,725539,"BC #27 Wyatt",32.299624,-111.044573,"2022-10-12 7:00:26","mollohan_baldwin","Wyatt"
21614,21614,725539,"BC #27 Wyatt",32.285423,-111.03156,"2022-10-12 19:00:54","mollohan_baldwin","Wyatt"
21615,21615,725539,"BC #27 Wyatt",32.279274,-111.027593,"2022-10-12 20:00:09","mollohan_baldwin","Wyatt"
21616,21616,725539,"BC #27 Wyatt",32.274739,-111.026686,"2022-10-13 9:00:25","mollohan_baldwin","Wyatt"
21617,21617,725539,"BC #27 Wyatt",32.284824,-111.024404,"2022-10-13 22:00:10","mollohan_baldwin","Wyatt"
21618,21618,725539,"BC #27 Wyatt",32.300116,-111.044136,"2022-10-14 11:00:11","mollohan_baldwin","Wyatt"
21619,21619,725539,"BC #27 Wyatt",32.278974,-111.026553,"2022-10-15 0:00:25","mollohan_baldwin","Wyatt"
21620,21620,725539,"BC #27 Wyatt",32.278014,-111.02099,"2022-10-15 13:00:13","mollohan_baldwin","Wyatt"
21621,21621,725539,"BC #27 Wyatt",32.278697,-111.020757,"2022-10-16 2:00:10","mollohan_baldwin","Wyatt"
21622,21622,725539,"BC #27 Wyatt",32.291321,-111.03694,"2022-10-17 4:00:14","mollohan_baldwin","Wyatt"
21623,21623,725539,"BC #27 Wyatt",32.289931,-111.041531,"2022-10-17 17:00:09","mollohan_baldwin","Wyatt"
21624,21624,725539,"BC #27 Wyatt",32.264219,-111.02593,"2022-10-18 19:00:07","mollohan_baldwin","Wyatt"
21625,21625,725539,"BC #27 Wyatt",32.276069,-111.022861,"2022-10-19 8:00:10","mollohan_baldwin","Wyatt"
21626,21626,725539,"BC #27 Wyatt",32.29596,-111.039126,"2022-10-19 21:00:10","mollohan_baldwin","Wyatt"
21627,21627,725539,"BC #27 Wyatt",32.299789,-111.043341,"2022-10-19 23:02:36","mollohan_baldwin","Wyatt"
21628,21628,725539,"BC #27 Wyatt",32.299173,-111.041996,"2022-10-20 10:00:19","mollohan_baldwin","Wyatt"
21629,21629,725539,"BC #27 Wyatt",32.275872,-111.023494,"2022-10-21 12:00:25","mollohan_baldwin","Wyatt"
21630,21630,725539,"BC #27 Wyatt",32.282411,-111.027698,"2022-10-22 1:00:26","mollohan_baldwin","Wyatt"
21631,21631,725539,"BC #27 Wyatt",32.276582,-111.021566,"2022-10-22 14:00:09","mollohan_baldwin","Wyatt"
21632,21632,725539,"BC #27 Wyatt",32.301126,-111.046568,"2022-10-23 3:00:17","mollohan_baldwin","Wyatt"
21633,21633,725539,"BC #27 Wyatt",32.292994,-111.043893,"2022-10-23 16:00:17","mollohan_baldwin","Wyatt"
21634,21634,725539,"BC #27 Wyatt",32.277662,-111.022803,"2022-10-24 5:00:07","mollohan_baldwin","Wyatt"
21635,21635,725539,"BC #27 Wyatt",32.289599,-111.031808,"2022-10-24 18:00:09","mollohan_baldwin","Wyatt"
21636,21636,725539,"BC #27 Wyatt",32.299905,-111.043111,"2022-10-25 7:00:12","mollohan_baldwin","Wyatt"
21637,21637,725539,"BC #27 Wyatt",32.281022,-111.029739,"2022-10-25 20:00:17","mollohan_baldwin","Wyatt"
21638,21638,725539,"BC #27 Wyatt",32.280836,-111.029721,"2022-10-26 9:00:22","mollohan_baldwin","Wyatt"
21639,21639,725539,"BC #27 Wyatt",32.278871,-111.024415,"2022-10-26 22:00:16","mollohan_baldwin","Wyatt"
21640,21640,725539,"BC #27 Wyatt",32.276308,-111.016574,"2022-10-27 11:00:11","mollohan_baldwin","Wyatt"
21641,21641,725539,"BC #27 Wyatt",32.280526,-111.021224,"2022-10-28 13:00:11","mollohan_baldwin","Wyatt"
21642,21642,725539,"BC #27 Wyatt",32.276405,-111.038981,"2022-10-29 15:00:26","mollohan_baldwin","Wyatt"
21643,21643,725539,"BC #27 Wyatt",32.278716,-111.018609,"2022-10-30 17:00:08","mollohan_baldwin","Wyatt"
21644,21644,725539,"BC #27 Wyatt",32.276551,-111.023574,"2022-10-31 6:00:18","mollohan_baldwin","Wyatt"
21645,21645,725539,"BC #27 Wyatt",32.277761,-111.033964,"2022-10-31 19:00:07","mollohan_baldwin","Wyatt"
21646,21646,725539,"BC #27 Wyatt",32.277458,-111.021715,"2022-11-01 8:00:10","mollohan_baldwin","Wyatt"
21647,21647,725539,"BC #27 Wyatt",32.277566,-111.021818,"2022-11-01 21:00:06","mollohan_baldwin","Wyatt"
21648,21648,725539,"BC #27 Wyatt",32.292381,-111.037113,"2022-11-02 10:00:14","mollohan_baldwin","Wyatt"
21649,21649,725539,"BC #27 Wyatt",32.299715,-111.042237,"2022-11-02 23:00:12","mollohan_baldwin","Wyatt"
21650,21650,725539,"BC #27 Wyatt",32.298147,-111.038437,"2022-11-03 7:00:38","mollohan_baldwin","Wyatt"
21651,21651,725539,"BC #27 Wyatt",32.287515,-111.032983,"2022-11-03 12:00:11","mollohan_baldwin","Wyatt"
21652,21652,725539,"BC #27 Wyatt",32.284285,-111.026349,"2022-11-05 3:00:09","mollohan_baldwin","Wyatt"
21653,21653,725539,"BC #27 Wyatt",32.289793,-111.027374,"2022-11-05 16:00:09","mollohan_baldwin","Wyatt"
21654,21654,725539,"BC #27 Wyatt",32.277945,-111.022889,"2022-11-06 5:00:09","mollohan_baldwin","Wyatt"
21655,21655,725539,"BC #27 Wyatt",32.243945,-110.989003,"2022-11-06 18:00:15","mollohan_baldwin","Wyatt"
21656,21656,725539,"BC #27 Wyatt",32.26516,-111.011468,"2022-11-07 7:00:07","mollohan_baldwin","Wyatt"
21657,21657,725539,"BC #27 Wyatt",32.28474,-111.027813,"2022-11-07 20:00:09","mollohan_baldwin","Wyatt"
21658,21658,725539,"BC #27 Wyatt",32.279696,-111.028096,"2022-11-08 9:00:12","mollohan_baldwin","Wyatt"
21659,21659,725539,"BC #27 Wyatt",32.29944,-111.04278,"2022-11-08 22:00:15","mollohan_baldwin","Wyatt"
21660,21660,725539,"BC #27 Wyatt",32.277579,-111.024971,"2022-11-10 0:00:06","mollohan_baldwin","Wyatt"
21661,21661,725539,"BC #27 Wyatt",32.27758,-111.022044,"2022-11-10 11:00:37","mollohan_baldwin","Wyatt"
21662,21662,725539,"BC #27 Wyatt",32.2778,-111.021719,"2022-11-10 13:00:10","mollohan_baldwin","Wyatt"
21663,21663,725539,"BC #27 Wyatt",32.275823,-111.022626,"2022-11-11 2:00:08","mollohan_baldwin","Wyatt"
21664,21664,725539,"BC #27 Wyatt",32.284195,-111.030788,"2022-11-11 15:00:15","mollohan_baldwin","Wyatt"
21665,21665,725539,"BC #27 Wyatt",32.286279,-111.026508,"2022-11-12 4:00:12","mollohan_baldwin","Wyatt"
21666,21666,725539,"BC #27 Wyatt",32.28399,-111.031773,"2022-11-12 17:00:12","mollohan_baldwin","Wyatt"
21667,21667,725539,"BC #27 Wyatt",32.287144,-111.026566,"2022-11-13 6:00:10","mollohan_baldwin","Wyatt"
21668,21668,725539,"BC #27 Wyatt",32.281723,-111.025928,"2022-11-13 19:00:10","mollohan_baldwin","Wyatt"
21669,21669,725539,"BC #27 Wyatt",32.29005,-111.030297,"2022-11-14 8:00:10","mollohan_baldwin","Wyatt"
21670,21670,725539,"BC #27 Wyatt",32.285769,-111.03005,"2022-11-14 21:00:12","mollohan_baldwin","Wyatt"
21671,21671,725539,"BC #27 Wyatt",32.27316,-111.035798,"2022-11-15 10:00:15","mollohan_baldwin","Wyatt"
21672,21672,725539,"BC #27 Wyatt",32.299766,-111.042129,"2022-11-15 23:00:08","mollohan_baldwin","Wyatt"
21673,21673,725539,"BC #27 Wyatt",32.288168,-111.031761,"2022-11-16 12:00:11","mollohan_baldwin","Wyatt"
21674,21674,725539,"BC #27 Wyatt",32.278216,-111.023186,"2022-11-17 1:00:13","mollohan_baldwin","Wyatt"
21675,21675,725539,"BC #27 Wyatt",32.277427,-111.020324,"2022-11-17 14:00:15","mollohan_baldwin","Wyatt"
21676,21676,725539,"BC #27 Wyatt",32.277451,-111.020306,"2022-11-17 15:00:55","mollohan_baldwin","Wyatt"
21677,21677,725539,"BC #27 Wyatt",32.278188,-111.021123,"2022-11-18 16:00:16","mollohan_baldwin","Wyatt"
21678,21678,725539,"BC #27 Wyatt",32.277393,-111.024954,"2022-11-19 5:00:25","mollohan_baldwin","Wyatt"
21679,21679,725539,"BC #27 Wyatt",32.2806,-111.018902,"2022-11-19 18:00:09","mollohan_baldwin","Wyatt"
21680,21680,725539,"BC #27 Wyatt",32.277635,-111.022863,"2022-11-20 7:00:11","mollohan_baldwin","Wyatt"
21681,21681,725539,"BC #27 Wyatt",32.300049,-111.044693,"2022-11-20 20:00:12","mollohan_baldwin","Wyatt"
21682,21682,725539,"BC #27 Wyatt",32.299958,-111.037615,"2022-11-21 9:00:10","mollohan_baldwin","Wyatt"
21683,21683,725539,"BC #27 Wyatt",32.278156,-111.02795,"2022-11-21 22:00:11","mollohan_baldwin","Wyatt"
21684,21684,725539,"BC #27 Wyatt",32.276219,-111.016101,"2022-11-22 11:00:21","mollohan_baldwin","Wyatt"
